shape_id_text,shape_id,shape_pt_sequence,shape_pt_lon,shape_pt_lat
30126,30126,410001,-79.562627,43.635573
30126,30126,410002,-79.562325,43.635645
30126,30126,410003,-79.560563,43.636051
30126,30126,410004,-79.560513,43.636062
30126,30126,410005,-79.560475,43.63607
30126,30126,410006,-79.560047,43.636164
30126,30126,410007,-79.559806,43.636225
30126,30126,410008,-79.559593,43.636257
30126,30126,410009,-79.55943,43.636295
30126,30126,410010,-79.559194,43.636345
30126,30126,410011,-79.559075,43.636374
30126,30126,410012,-79.556717,43.636949
30126,30126,410013,-79.556282,43.637054
30126,30126,420001,-79.556282,43.637054
30126,30126,420002,-79.552473,43.637966
30126,30126,420003,-79.552016,43.638073
30126,30126,430001,-79.552016,43.638073
30126,30126,430002,-79.551486,43.638196
30126,30126,430003,-79.54778,43.639049
30126,30126,430004,-79.547434,43.639129
30126,30126,440001,-79.547434,43.639129
30126,30126,440002,-79.546412,43.639366
30126,30126,440003,-79.545053,43.639692
30126,30126,440004,-79.544633,43.639774
30126,30126,450001,-79.544633,43.639774
30126,30126,450002,-79.544513,43.639797
30126,30126,450003,-79.542521,43.640228
30126,30126,450004,-79.542234,43.640281
30126,30126,450005,-79.541856,43.64037
30126,30126,460001,-79.541856,43.64037
30126,30126,460002,-79.541738,43.640398
30126,30126,460003,-79.540986,43.640575
30126,30126,460004,-79.54083,43.640612
30126,30126,460005,-79.540634,43.640661
30126,30126,460006,-79.540527,43.640535
30126,30126,460007,-79.540469,43.640452
30126,30126,460008,-79.540446,43.640383
30126,30126,460009,-79.540381,43.64023
30126,30126,460010,-79.540374,43.640215
30126,30126,470001,-79.540374,43.640215
30126,30126,470002,-79.540336,43.640146
30126,30126,470003,-79.54027,43.640068
30126,30126,470004,-79.539742,43.639635
30126,30126,470005,-79.539546,43.639423
30126,30126,470006,-79.53935,43.639188
30126,30126,470007,-79.539244,43.63906
30126,30126,470008,-79.539164,43.638981
30126,30126,480001,-79.539164,43.638981
30126,30126,480002,-79.539156,43.638974
30126,30126,480003,-79.539039,43.638899
30126,30126,480004,-79.538925,43.638845
30126,30126,480005,-79.538423,43.638683
30126,30126,480006,-79.538335,43.638649
30126,30126,490001,-79.538335,43.638649
30126,30126,490002,-79.538287,43.63863
30126,30126,490003,-79.538019,43.638544
30126,30126,490004,-79.538423,43.638081
30126,30126,490005,-79.53851,43.637977
30126,30126,500001,-79.53851,43.637977
30126,30126,500002,-79.539005,43.637388
30126,30126,500003,-79.540096,43.636129
30126,30126,500004,-79.539703,43.635975
30126,30126,500005,-79.53952,43.635858
30126,30126,500006,-79.539431,43.635727
30126,30126,500007,-79.539323,43.635539
30126,30126,500008,-79.539244,43.635443
30126,30126,500009,-79.539001,43.635309
30126,30126,500010,-79.538785,43.635486
30126,30126,500011,-79.537992,43.63612
30126,30126,500012,-79.537966,43.636136
30126,30126,500013,-79.537934,43.636152
30126,30126,500014,-79.537897,43.636161
30126,30126,500015,-79.537866,43.636164
30126,30126,500016,-79.537835,43.636164
30126,30126,500017,-79.537803,43.636161
30126,30126,500018,-79.537772,43.636156
30126,30126,500019,-79.537746,43.636148
30126,30126,500020,-79.537721,43.636135
30126,30126,500021,-79.537698,43.636116
30126,30126,500022,-79.537677,43.636088
30126,30126,500023,-79.537668,43.636052
30126,30126,500024,-79.537666,43.636026
30126,30126,500025,-79.537674,43.635995
30126,30126,500026,-79.537687,43.635966
30126,30126,500027,-79.537698,43.635942
30126,30126,500028,-79.537712,43.635925
30126,30126,500029,-79.538048,43.635634
30127,30127,10001,-79.538048,43.635634
30127,30127,10002,-79.538804,43.63498
30127,30127,10003,-79.538851,43.634948
30127,30127,10004,-79.5389,43.634925
30127,30127,10005,-79.538936,43.634918
30127,30127,10006,-79.538975,43.634914
30127,30127,10007,-79.53902,43.634916
30127,30127,10008,-79.539048,43.634921
30127,30127,10009,-79.539076,43.634929
30127,30127,10010,-79.53911,43.634942
30127,30127,10011,-79.539146,43.634963
30127,30127,10012,-79.539164,43.634983
30127,30127,10013,-79.539181,43.635008
30127,30127,10014,-79.539195,43.635039
30127,30127,10015,-79.5392,43.635065
30127,30127,10016,-79.539202,43.635088
30127,30127,10017,-79.53919,43.635132
30127,30127,10018,-79.539157,43.635181
30127,30127,10019,-79.539115,43.635216
30127,30127,10020,-79.539001,43.635309
30127,30127,10021,-79.539244,43.635443
30127,30127,10022,-79.539323,43.635539
30127,30127,10023,-79.539431,43.635727
30127,30127,10024,-79.53952,43.635858
30127,30127,10025,-79.539703,43.635975
30127,30127,10026,-79.540096,43.636129
30127,30127,10027,-79.539343,43.636998
30127,30127,20001,-79.539343,43.636998
30127,30127,20002,-79.539005,43.637388
30127,30127,20003,-79.538423,43.638081
30127,30127,20004,-79.538019,43.638544
30127,30127,20005,-79.538287,43.63863
30127,30127,20006,-79.538423,43.638683
30127,30127,20007,-79.538643,43.638754
30127,30127,30001,-79.538643,43.638754
30127,30127,30002,-79.538925,43.638845
30127,30127,30003,-79.539039,43.638899
30127,30127,30004,-79.539156,43.638974
30127,30127,30005,-79.539244,43.63906
30127,30127,30006,-79.53935,43.639188
30127,30127,30007,-79.539546,43.639423
30127,30127,30008,-79.539742,43.639635
30127,30127,30009,-79.54027,43.640068
30127,30127,30010,-79.540336,43.640146
30127,30127,30011,-79.540381,43.64023
30127,30127,30012,-79.540446,43.640383
30127,30127,30013,-79.540469,43.640452
30127,30127,30014,-79.540527,43.640535
30127,30127,30015,-79.540634,43.640661
30127,30127,30016,-79.54083,43.640612
30127,30127,30017,-79.540986,43.640575
30127,30127,30018,-79.541479,43.640459
30127,30127,40001,-79.541479,43.640459
30127,30127,40002,-79.541738,43.640398
30127,30127,40003,-79.542234,43.640281
30127,30127,40004,-79.542521,43.640228
30127,30127,40005,-79.544513,43.639797
30127,30127,40006,-79.544932,43.639716
30127,30127,50001,-79.544932,43.639716
30127,30127,50002,-79.545053,43.639692
30127,30127,50003,-79.546412,43.639366
30127,30127,50004,-79.547661,43.639076
30127,30127,60001,-79.547661,43.639076
30127,30127,60002,-79.54778,43.639049
30127,30127,60003,-79.551369,43.638223
30127,30127,70001,-79.551369,43.638223
30127,30127,70002,-79.551486,43.638196
30127,30127,70003,-79.552473,43.637966
30127,30127,70004,-79.556599,43.636977
30127,30127,80001,-79.556599,43.636977
30127,30127,80002,-79.556717,43.636949
30127,30127,80003,-79.559075,43.636374
30127,30127,80004,-79.559194,43.636345
30127,30127,80005,-79.55943,43.636295
30127,30127,80006,-79.559593,43.636257
30127,30127,80007,-79.559806,43.636225
30127,30127,80008,-79.560047,43.636164
30127,30127,80009,-79.560475,43.63607
30127,30127,80010,-79.560513,43.636062
30127,30127,80011,-79.560563,43.636051
30127,30127,80012,-79.562046,43.635709
30127,30127,90001,-79.562046,43.635709
30127,30127,90002,-79.562325,43.635645
30127,30127,90003,-79.563662,43.635325
30127,30127,90004,-79.565579,43.634867
30127,30127,100001,-79.565579,43.634867
30127,30127,100002,-79.565765,43.634822
30127,30127,100003,-79.566022,43.63475
30127,30127,100004,-79.567236,43.63447
30127,30127,100005,-79.567926,43.634312
30127,30127,100006,-79.568922,43.634066
30127,30127,100007,-79.569095,43.634026
30127,30127,100008,-79.569316,43.633983
30127,30127,100009,-79.569483,43.633955
30127,30127,100010,-79.569582,43.633933
30127,30127,100011,-79.569621,43.633923
30127,30127,100012,-79.569909,43.633838
30127,30127,100013,-79.570676,43.63361
30127,30127,110001,-79.570676,43.63361
30127,30127,110002,-79.570791,43.633576
30127,30127,110003,-79.57305,43.632955
30127,30127,110004,-79.573323,43.632846
30127,30127,120001,-79.573323,43.632846
30127,30127,120002,-79.573431,43.632803
30127,30127,120003,-79.573727,43.632688
30127,30127,120004,-79.574639,43.63229
30127,30127,130001,-79.574639,43.63229
30127,30127,130002,-79.575165,43.632061
30127,30127,130003,-79.57664,43.631404
30127,30127,130004,-79.576908,43.631281
30127,30127,130005,-79.577114,43.631182
30127,30127,140001,-79.577114,43.631182
30127,30127,140002,-79.577163,43.631159
30127,30127,140003,-79.577485,43.630978
30127,30127,140004,-79.577778,43.630787
30127,30127,140005,-79.577915,43.630696
30127,30127,140006,-79.579834,43.629311
30127,30127,140007,-79.580205,43.629045
30127,30127,150001,-79.580205,43.629045
30127,30127,150002,-79.580495,43.628839
30127,30127,150003,-79.581761,43.627933
30127,30127,150004,-79.582511,43.627404
30127,30127,160001,-79.582511,43.627404
30127,30127,160002,-79.583934,43.626399
30127,30127,160003,-79.583985,43.626364
30127,30127,160004,-79.584096,43.626287
30127,30127,160005,-79.584207,43.626207
30127,30127,160006,-79.584316,43.626128
30127,30127,160007,-79.584398,43.626066
30127,30127,160008,-79.584423,43.626047
30127,30127,160009,-79.584529,43.625966
30127,30127,160010,-79.584634,43.625882
30127,30127,160011,-79.584639,43.625878
30127,30127,170001,-79.584639,43.625878
30127,30127,170002,-79.584736,43.625799
30127,30127,170003,-79.584838,43.625714
30127,30127,170004,-79.584938,43.625628
30127,30127,170005,-79.585036,43.625541
30127,30127,170006,-79.585133,43.625454
30127,30127,170007,-79.586112,43.624574
30127,30127,180001,-79.586112,43.624574
30127,30127,180002,-79.58617,43.624522
30127,30127,180003,-79.586658,43.624084
30127,30127,180004,-79.587507,43.623301
30127,30127,190001,-79.587507,43.623301
30127,30127,190002,-79.587655,43.623164
30127,30127,190003,-79.589663,43.621311
30127,30127,200001,-79.589663,43.621311
30127,30127,200002,-79.589869,43.621121
30127,30127,200003,-79.591555,43.619565
30127,30127,210001,-79.591555,43.619565
30127,30127,210002,-79.591964,43.619187
30127,30127,210003,-79.593219,43.61803
30127,30127,210004,-79.593963,43.617324
30127,30127,210005,-79.594129,43.617181
30127,30127,220001,-79.594129,43.617181
30127,30127,220002,-79.594586,43.616789
30127,30127,220003,-79.594744,43.616654
30127,30127,220004,-79.595355,43.616208
30127,30127,220005,-79.595394,43.616177
30127,30127,220006,-79.595461,43.616123
30127,30127,220007,-79.595527,43.616069
30127,30127,220008,-79.59559,43.616013
30127,30127,220009,-79.595652,43.615956
30127,30127,220010,-79.595713,43.615898
30127,30127,220011,-79.595773,43.615841
30127,30127,220012,-79.59583,43.615781
30127,30127,220013,-79.595886,43.615721
30127,30127,220014,-79.59594,43.61566
30127,30127,220015,-79.596656,43.61484
30127,30127,230001,-79.596656,43.61484
30127,30127,230002,-79.596825,43.614645
30127,30127,230003,-79.597225,43.614187
30127,30127,230004,-79.597951,43.613353
30127,30127,230005,-79.598041,43.61325
30127,30127,240001,-79.598041,43.61325
30127,30127,240002,-79.598572,43.612641
30127,30127,240003,-79.599015,43.612133
30127,30127,240004,-79.599452,43.611631
30127,30127,240005,-79.599675,43.611372
30127,30127,240006,-79.599709,43.611333
30127,30127,240007,-79.600164,43.610811
30127,30127,250001,-79.600164,43.610811
30127,30127,250002,-79.600542,43.610377
30127,30127,250003,-79.601474,43.609289
30127,30127,260001,-79.601474,43.609289
30127,30127,260002,-79.601539,43.609212
30127,30127,260003,-79.601926,43.608762
30127,30127,260004,-79.602096,43.608606
30127,30127,260005,-79.602576,43.608164
30127,30127,260006,-79.603104,43.607697
30127,30127,270001,-79.603104,43.607697
30127,30127,270002,-79.603435,43.607405
30127,30127,270003,-79.603562,43.607293
30127,30127,270004,-79.603626,43.607241
30127,30127,270005,-79.603704,43.607174
30127,30127,270006,-79.603781,43.607107
30127,30127,270007,-79.603857,43.607038
30127,30127,270008,-79.60393,43.606969
30127,30127,270009,-79.604004,43.606899
30127,30127,270010,-79.604009,43.606893
30127,30127,270011,-79.604074,43.606828
30127,30127,270012,-79.604144,43.606756
30127,30127,270013,-79.604211,43.606683
30127,30127,270014,-79.604277,43.60661
30127,30127,270015,-79.604342,43.606535
30127,30127,270016,-79.604361,43.60651
30127,30127,270017,-79.604434,43.606411
30127,30127,270018,-79.604504,43.606313
30127,30127,270019,-79.604572,43.606214
30127,30127,270020,-79.604639,43.606114
30127,30127,270021,-79.604661,43.606081
30127,30127,270022,-79.604705,43.606014
30127,30127,270023,-79.604768,43.605913
30127,30127,270024,-79.604774,43.605901
30127,30127,280001,-79.604774,43.605901
30127,30127,280002,-79.604828,43.605811
30127,30127,280003,-79.604889,43.605709
30127,30127,280004,-79.604946,43.605606
30127,30127,280005,-79.60496,43.605579
30127,30127,280006,-79.604994,43.605513
30127,30127,280007,-79.60503,43.605448
30127,30127,280008,-79.605069,43.605384
30127,30127,280009,-79.605109,43.605319
30127,30127,280010,-79.60515,43.605257
30127,30127,280011,-79.605193,43.605193
30127,30127,280012,-79.605238,43.605132
30127,30127,280013,-79.605285,43.60507
30127,30127,280014,-79.605334,43.60501
30127,30127,280015,-79.605385,43.60495
30127,30127,280016,-79.605437,43.604891
30127,30127,280017,-79.60549,43.604833
30127,30127,280018,-79.605545,43.604775
30127,30127,280019,-79.605602,43.604719
30127,30127,280020,-79.60566,43.604663
30127,30127,280021,-79.605721,43.604608
30127,30127,280022,-79.606039,43.604339
30127,30127,280023,-79.606626,43.603787
30127,30127,280024,-79.607069,43.60338
30127,30127,290001,-79.607069,43.60338
30127,30127,290002,-79.607184,43.603275
30127,30127,290003,-79.607239,43.603224
30127,30127,290004,-79.608566,43.60198
30127,30127,290005,-79.609224,43.60137
30127,30127,290006,-79.609394,43.60124
30127,30127,290007,-79.610238,43.600592
30127,30127,300001,-79.610238,43.600592
30127,30127,300002,-79.610975,43.600025
30127,30127,300003,-79.611057,43.599968
30127,30127,300004,-79.611133,43.599917
30127,30127,300005,-79.611211,43.599866
30127,30127,300006,-79.61137,43.599769
30127,30127,300007,-79.611451,43.599722
30127,30127,300008,-79.611534,43.599676
30127,30127,300009,-79.611591,43.599647
30127,30127,300010,-79.611618,43.599632
30127,30127,300011,-79.611703,43.599589
30127,30127,300012,-79.612777,43.599071
30127,30127,300013,-79.612754,43.599048
30127,30127,300014,-79.612665,43.598947
30127,30127,300015,-79.612585,43.598844
30127,30127,300016,-79.612343,43.59849
30127,30127,310001,-79.612343,43.59849
30127,30127,310002,-79.612127,43.598176
30127,30127,310003,-79.611591,43.597435
30127,30127,310004,-79.611516,43.597329
30127,30127,310005,-79.611066,43.596685
30127,30127,310006,-79.611009,43.596602
30127,30127,310007,-79.610995,43.596574
30127,30127,310008,-79.610944,43.596458
30127,30127,310009,-79.610902,43.596339
30127,30127,310010,-79.61087,43.596219
30127,30127,310011,-79.610848,43.596097
30127,30127,310012,-79.610847,43.595904
30127,30127,310013,-79.610844,43.595598
30127,30127,320001,-79.610844,43.595598
30127,30127,320002,-79.610842,43.595472
30127,30127,320003,-79.61085,43.594563
30127,30127,320004,-79.610864,43.594489
30127,30127,320005,-79.6109,43.594355
30127,30127,320006,-79.610943,43.594222
30127,30127,320007,-79.610979,43.594134
30127,30127,330001,-79.610979,43.594134
30127,30127,330002,-79.610997,43.59409
30127,30127,330003,-79.61106,43.593964
30127,30127,330004,-79.611133,43.593835
30127,30127,330005,-79.611214,43.593711
30127,30127,330006,-79.611305,43.593591
30127,30127,330007,-79.611404,43.593475
30127,30127,330008,-79.611511,43.593362
30127,30127,330009,-79.611626,43.593254
30127,30127,330010,-79.611749,43.59315
30127,30127,330011,-79.612481,43.592613
30127,30127,330012,-79.612546,43.592565
30127,30127,330013,-79.612565,43.592551
30127,30127,330014,-79.612667,43.592465
30127,30127,330015,-79.612699,43.592435
30127,30127,330016,-79.612762,43.592376
30127,30127,330017,-79.612778,43.592359
30127,30127,340001,-79.612778,43.592359
30127,30127,340002,-79.61285,43.592281
30127,30127,340003,-79.613037,43.592065
30127,30127,340004,-79.613283,43.591774
30127,30127,340005,-79.613782,43.591196
30127,30127,350001,-79.613782,43.591196
30127,30127,350002,-79.613863,43.591101
30127,30127,350003,-79.614356,43.590531
30127,30127,350004,-79.61437,43.590513
30127,30127,350005,-79.614441,43.590434
30127,30127,350006,-79.61452,43.590358
30127,30127,350007,-79.614605,43.590288
30127,30127,350008,-79.614699,43.590223
30127,30127,350009,-79.614799,43.590163
30127,30127,350010,-79.614904,43.590108
30127,30127,350011,-79.614959,43.590081
30127,30127,350012,-79.615016,43.59006
30127,30127,350013,-79.615132,43.590017
30127,30127,350014,-79.615252,43.589982
30127,30127,350015,-79.615375,43.589954
30127,30127,350016,-79.615502,43.589932
30127,30127,350017,-79.61563,43.589917
30127,30127,350018,-79.615759,43.58991
30127,30127,350019,-79.615889,43.589909
30127,30127,350020,-79.616137,43.589928
30127,30127,350021,-79.616559,43.589953
30127,30127,350022,-79.616705,43.589968
30127,30127,350023,-79.616895,43.58998
30127,30127,350024,-79.617085,43.589986
30127,30127,350025,-79.617276,43.589984
30127,30127,360001,-79.617276,43.589984
30127,30127,360002,-79.617387,43.589979
30127,30127,360003,-79.61748,43.589976
30127,30127,360004,-79.617654,43.589959
30127,30127,360005,-79.617843,43.589936
30127,30127,360006,-79.617961,43.589914
30127,30127,360007,-79.618123,43.589877
30127,30127,360008,-79.618281,43.589834
30127,30127,360009,-79.618436,43.589785
30127,30127,360010,-79.618587,43.589728
30127,30127,360011,-79.618732,43.589665
30127,30127,360012,-79.618873,43.589596
30127,30127,360013,-79.618969,43.589544
30127,30127,360014,-79.619008,43.589521
30127,30127,360015,-79.619031,43.589507
30127,30127,360016,-79.619136,43.589441
30127,30127,360017,-79.619258,43.589356
30127,30127,360018,-79.619373,43.58926
30127,30127,360019,-79.619559,43.589105
30127,30127,370001,-79.619559,43.589105
30127,30127,370002,-79.619992,43.588744
30127,30127,370003,-79.620447,43.588364
30127,30127,370004,-79.621153,43.587768
30127,30127,370005,-79.621225,43.587717
30127,30127,380001,-79.621225,43.587717
30127,30127,380002,-79.621264,43.587688
30127,30127,380003,-79.621373,43.587619
30127,30127,380004,-79.621397,43.587603
30127,30127,380005,-79.621487,43.587556
30127,30127,380006,-79.621609,43.587499
30127,30127,380007,-79.621636,43.587488
30127,30127,380008,-79.62175,43.587446
30127,30127,380009,-79.621868,43.58741
30127,30127,380010,-79.622026,43.587376
30127,30127,380011,-79.622115,43.58736
30127,30127,380012,-79.62224,43.587345
30127,30127,380013,-79.622368,43.587338
30127,30127,380014,-79.622491,43.58734
30127,30127,380015,-79.622618,43.587347
30127,30127,380016,-79.622748,43.587362
30127,30127,380017,-79.62287,43.587383
30127,30127,380018,-79.622992,43.587412
30127,30127,380019,-79.623111,43.587449
30127,30127,380020,-79.623225,43.587489
30127,30127,380021,-79.62333,43.587536
30127,30127,380022,-79.623439,43.587589
30127,30127,380023,-79.623522,43.587642
30127,30127,380024,-79.623629,43.587713
30127,30127,380025,-79.623714,43.587782
30127,30127,380026,-79.623791,43.587855
30127,30127,380027,-79.623824,43.587893
30127,30127,380028,-79.623915,43.588011
30127,30127,380029,-79.623978,43.58811
30127,30127,380030,-79.624165,43.58845
30127,30127,380031,-79.624272,43.588648
30127,30127,390001,-79.624272,43.588648
30127,30127,390002,-79.624324,43.588744
30127,30127,390003,-79.624519,43.589088
30127,30127,390004,-79.624934,43.58982
30127,30127,390005,-79.624981,43.589909
30127,30127,390006,-79.625033,43.589994
30127,30127,390007,-79.625054,43.590026
30127,30127,390008,-79.625135,43.590141
30127,30127,390009,-79.625224,43.590251
30127,30127,390010,-79.625322,43.590357
30127,30127,390011,-79.625438,43.590469
30127,30127,390012,-79.625541,43.590557
30127,30127,390013,-79.625663,43.590651
30127,30127,390014,-79.625812,43.590759
30127,30127,400001,-79.625812,43.590759
30127,30127,400002,-79.626345,43.59115
30127,30127,400003,-79.626954,43.591586
30127,30127,410001,-79.626954,43.591586
30127,30127,410002,-79.627051,43.591657
30127,30127,410003,-79.627137,43.591715
30127,30127,410004,-79.627297,43.591817
30127,30127,410005,-79.627464,43.591915
30127,30127,410006,-79.627638,43.592007
30127,30127,410007,-79.628435,43.592369
30127,30127,410008,-79.628724,43.592064
30127,30127,410009,-79.628742,43.592047
30127,30127,410010,-79.628817,43.59198
30127,30127,410011,-79.628898,43.591919
30127,30127,410012,-79.628995,43.591858
30127,30127,410013,-79.629082,43.591813
30127,30127,410014,-79.629182,43.591768
30127,30127,410015,-79.629288,43.59173
30127,30127,410016,-79.629327,43.591718
30127,30127,420001,-79.629327,43.591718
30127,30127,420002,-79.629397,43.591698
30127,30127,420003,-79.629509,43.591673
30127,30127,420004,-79.630078,43.591568
30127,30127,420005,-79.630152,43.591553
30127,30127,420006,-79.630259,43.591523
30127,30127,420007,-79.630363,43.591488
30127,30127,420008,-79.630461,43.591446
30127,30127,420009,-79.630555,43.591399
30127,30127,420010,-79.630643,43.591345
30127,30127,420011,-79.630724,43.591286
30127,30127,420012,-79.630951,43.591089
30127,30127,430001,-79.630951,43.591089
30127,30127,430002,-79.631262,43.59082
30127,30127,430003,-79.633234,43.589141
30127,30127,440001,-79.633234,43.589141
30127,30127,440002,-79.633298,43.589086
30127,30127,440003,-79.633392,43.58898
30127,30127,440004,-79.634149,43.58917
30127,30127,440005,-79.634213,43.589186
30127,30127,440006,-79.634396,43.589252
30127,30127,440007,-79.634575,43.589322
30127,30127,440008,-79.634748,43.5894
30127,30127,440009,-79.634917,43.589483
30127,30127,440010,-79.63508,43.589572
30127,30127,440011,-79.635231,43.589664
30127,30127,440012,-79.635657,43.589963
30127,30127,440013,-79.636586,43.590614
30127,30127,450001,-79.636586,43.590614
30127,30127,450002,-79.636739,43.590721
30127,30127,450003,-79.636802,43.590766
30127,30127,450004,-79.636816,43.590773
30127,30127,450005,-79.637652,43.591329
30127,30127,460001,-79.637652,43.591329
30127,30127,460002,-79.637838,43.591453
30127,30127,460003,-79.638816,43.592037
30127,30127,470001,-79.638816,43.592037
30127,30127,470002,-79.639113,43.592214
30127,30127,470003,-79.638954,43.592351
30127,30127,470004,-79.638882,43.59242
30127,30127,470005,-79.638833,43.592482
30127,30127,470006,-79.638794,43.592546
30127,30127,470007,-79.638764,43.592614
30127,30127,470008,-79.638742,43.592683
30127,30127,470009,-79.638731,43.592754
30127,30127,470010,-79.638729,43.592824
30127,30127,470011,-79.638737,43.592895
30127,30127,470012,-79.638827,43.593735
30127,30127,470013,-79.638841,43.593788
30127,30127,470014,-79.63887,43.593873
30127,30127,470015,-79.638909,43.593957
30127,30127,470016,-79.638958,43.594038
30127,30127,470017,-79.639016,43.594116
30127,30127,470018,-79.639081,43.594189
30127,30127,470019,-79.639155,43.59426
30127,30127,470020,-79.639237,43.594325
30127,30127,470021,-79.639326,43.594385
30127,30127,470022,-79.639597,43.594551
30127,30127,470023,-79.639855,43.594707
30127,30127,480001,-79.639855,43.594707
30127,30127,480002,-79.640109,43.594863
30127,30127,480003,-79.640781,43.595284
30127,30127,480004,-79.6412,43.595542
30127,30127,480005,-79.641771,43.595888
30127,30127,480006,-79.641859,43.595942
30127,30127,490001,-79.641859,43.595942
30127,30127,490002,-79.642351,43.596245
30127,30127,490003,-79.642912,43.596605
30127,30127,490004,-79.643934,43.597365
30127,30127,490005,-79.644218,43.597143
30127,30127,490006,-79.644383,43.597005
30127,30127,490007,-79.644455,43.596941
30127,30127,490008,-79.644539,43.596862
30127,30127,490009,-79.644596,43.596799
30127,30127,490010,-79.644689,43.596706
30127,30127,490011,-79.64477,43.596622
30127,30127,490012,-79.645413,43.595914
30127,30127,490013,-79.645623,43.595703
30127,30127,490014,-79.646115,43.595253
30127,30127,490015,-79.646468,43.594941
30127,30127,490016,-79.646202,43.594778
30127,30127,490017,-79.646193,43.594773
30127,30127,490018,-79.646184,43.594765
30127,30127,490019,-79.646177,43.594758
30127,30127,490020,-79.646172,43.594752
30127,30127,490021,-79.646165,43.594742
30127,30127,490022,-79.646159,43.594729
30127,30127,490023,-79.646157,43.594715
30127,30127,490024,-79.646156,43.5947
30127,30127,490025,-79.646159,43.594688
30127,30127,490026,-79.646164,43.594676
30127,30127,490027,-79.64617,43.594666
30127,30127,490028,-79.646178,43.594657
30127,30127,490029,-79.646186,43.594649
30127,30127,490030,-79.646544,43.59434
30127,30127,490031,-79.646566,43.594321
40189,40189,10001,-79.610445,43.571646
40189,40189,10002,-79.610601,43.571505
40189,40189,10003,-79.611146,43.571882
40189,40189,10004,-79.611588,43.572189
40189,40189,10005,-79.6119,43.572407
40189,40189,10006,-79.612007,43.572479
40189,40189,10007,-79.612227,43.57264
40189,40189,10008,-79.612613,43.572909
40189,40189,10009,-79.612974,43.573166
40189,40189,10010,-79.613168,43.573304
40189,40189,20001,-79.613168,43.573304
40189,40189,20002,-79.613684,43.573669
40189,40189,20003,-79.613967,43.573395
40189,40189,20004,-79.614002,43.573363
40189,40189,20005,-79.614031,43.573338
40189,40189,20006,-79.614063,43.57331
40189,40189,20007,-79.614097,43.573283
40189,40189,20008,-79.614134,43.57326
40189,40189,20009,-79.614172,43.573233
40189,40189,20010,-79.614213,43.573209
40189,40189,20011,-79.614254,43.573188
40189,40189,20012,-79.614297,43.573168
40189,40189,20013,-79.614707,43.573008
40189,40189,20014,-79.615074,43.57286
40189,40189,30001,-79.615074,43.57286
40189,40189,30002,-79.615214,43.572804
40189,40189,30003,-79.61568,43.572622
40189,40189,30004,-79.615915,43.572534
40189,40189,30005,-79.616011,43.572498
40189,40189,30006,-79.61607,43.572475
40189,40189,30007,-79.616308,43.572387
40189,40189,30008,-79.616641,43.572264
40189,40189,30009,-79.617117,43.572086
40189,40189,30010,-79.617716,43.571862
40189,40189,30011,-79.618701,43.571494
40189,40189,30012,-79.619288,43.571273
40189,40189,30013,-79.619703,43.571117
40189,40189,30014,-79.620572,43.570788
40189,40189,40001,-79.620572,43.570788
40189,40189,40002,-79.620692,43.570743
40189,40189,40003,-79.621187,43.570551
40189,40189,40004,-79.621235,43.570531
40189,40189,40005,-79.621284,43.570509
40189,40189,40006,-79.621332,43.570485
40189,40189,40007,-79.621377,43.570461
40189,40189,40008,-79.621421,43.570435
40189,40189,40009,-79.621464,43.570409
40189,40189,40010,-79.621503,43.570382
40189,40189,40011,-79.621545,43.570353
40189,40189,40012,-79.621594,43.570317
40189,40189,40013,-79.622226,43.569873
40189,40189,40014,-79.622962,43.569356
40189,40189,50001,-79.622962,43.569356
40189,40189,50002,-79.623061,43.569287
40189,40189,50003,-79.623454,43.568996
40189,40189,50004,-79.623529,43.56894
40189,40189,50005,-79.623567,43.56891
40189,40189,50006,-79.623865,43.568658
40189,40189,50007,-79.624541,43.56808
40189,40189,50008,-79.624821,43.567842
40189,40189,50009,-79.625277,43.567452
40189,40189,50010,-79.625531,43.567236
40189,40189,60001,-79.625531,43.567236
40189,40189,60002,-79.625596,43.567179
40189,40189,60003,-79.626317,43.566567
40189,40189,60004,-79.626559,43.566359
40189,40189,60005,-79.62661,43.566314
40189,40189,60006,-79.626672,43.566257
40189,40189,60007,-79.626722,43.566206
40189,40189,60008,-79.626764,43.566163
40189,40189,60009,-79.626811,43.56611
40189,40189,60010,-79.626857,43.566055
40189,40189,60011,-79.626892,43.56601
40189,40189,60012,-79.626924,43.565966
40189,40189,60013,-79.62696,43.565915
40189,40189,60014,-79.626988,43.565872
40189,40189,60015,-79.62702,43.565817
40189,40189,60016,-79.62705,43.565767
40189,40189,60017,-79.627078,43.565713
40189,40189,60018,-79.627105,43.565654
40189,40189,60019,-79.627124,43.565608
40189,40189,60020,-79.627141,43.565565
40189,40189,60021,-79.627163,43.565503
40189,40189,60022,-79.627181,43.565441
40189,40189,60023,-79.627191,43.565402
40189,40189,60024,-79.627203,43.565342
40189,40189,60025,-79.62721,43.565306
40189,40189,70001,-79.62721,43.565306
40189,40189,70002,-79.627212,43.565296
40189,40189,70003,-79.627226,43.565217
40189,40189,70004,-79.627311,43.564532
40189,40189,70005,-79.627369,43.564165
40189,40189,70006,-79.627379,43.564092
40189,40189,70007,-79.627389,43.564036
40189,40189,70008,-79.627406,43.563948
40189,40189,70009,-79.627415,43.563912
40189,40189,70010,-79.62743,43.56386
40189,40189,70011,-79.627453,43.563794
