route_id,route_short_name,route_long_name,direction_id,trip_id,first_departure_seconds,first_departure_time,service_period,previous_departure_seconds,headway_min
1,1,Dundas,0,29683591,9060,02:31:00,early morning,7260.0,30.0
1,1,Dundas,0,29683592,10860,03:01:00,early morning,9060.0,30.0
1,1,Dundas,0,29683593,12660,03:31:00,early morning,10860.0,30.0
1,1,Dundas,0,29683594,14460,04:01:00,early morning,12660.0,30.0
1,1,Dundas,0,29682380,16260,04:31:00,early morning,14460.0,30.0
1,1,Dundas,0,29682381,17160,04:46:00,early morning,16260.0,15.0
1,1,Dundas,0,29682382,18060,05:01:00,early morning,17160.0,15.0
1,1,Dundas,0,29682383,18960,05:16:00,early morning,18060.0,15.0
1,1,Dundas,0,29682384,19860,05:31:00,early morning,18960.0,15.0
1,1,Dundas,0,29682385,20760,05:46:00,early morning,19860.0,15.0
1,1,Dundas,0,29682386,21660,06:01:00,AM peak,20760.0,15.0
1,1,Dundas,0,29682387,22560,06:16:00,AM peak,21660.0,15.0
1,1,Dundas,0,29682388,23460,06:31:00,AM peak,22560.0,15.0
1,1,Dundas,0,29682389,24360,06:46:00,AM peak,23460.0,15.0
1,1,Dundas,0,29682390,25260,07:01:00,AM peak,24360.0,15.0
1,1,Dundas,0,29682391,26160,07:16:00,AM peak,25260.0,15.0
1,1,Dundas,0,29682392,27060,07:31:00,AM peak,26160.0,15.0
1,1,Dundas,0,29682393,27960,07:46:00,AM peak,27060.0,15.0
1,1,Dundas,0,29682394,28860,08:01:00,AM peak,27960.0,15.0
1,1,Dundas,0,29682395,29760,08:16:00,AM peak,28860.0,15.0
1,1,Dundas,0,29682396,30660,08:31:00,AM peak,29760.0,15.0
1,1,Dundas,0,29682397,31560,08:46:00,AM peak,30660.0,15.0
1,1,Dundas,0,29682398,32460,09:01:00,midday,31560.0,15.0
1,1,Dundas,0,29682399,33360,09:16:00,midday,32460.0,15.0
1,1,Dundas,0,29682400,34260,09:31:00,midday,33360.0,15.0
1,1,Dundas,0,29682401,35160,09:46:00,midday,34260.0,15.0
1,1,Dundas,0,29682402,36060,10:01:00,midday,35160.0,15.0
1,1,Dundas,0,29682403,36960,10:16:00,midday,36060.0,15.0
1,1,Dundas,0,29682404,37860,10:31:00,midday,36960.0,15.0
1,1,Dundas,0,29682405,38760,10:46:00,midday,37860.0,15.0
1,1,Dundas,0,29682406,39660,11:01:00,midday,38760.0,15.0
1,1,Dundas,0,29682407,40560,11:16:00,midday,39660.0,15.0
1,1,Dundas,0,29682408,41460,11:31:00,midday,40560.0,15.0
1,1,Dundas,0,29682409,42360,11:46:00,midday,41460.0,15.0
1,1,Dundas,0,29682410,43260,12:01:00,midday,42360.0,15.0
1,1,Dundas,0,29682411,44160,12:16:00,midday,43260.0,15.0
1,1,Dundas,0,29682412,45060,12:31:00,midday,44160.0,15.0
1,1,Dundas,0,29682413,45960,12:46:00,midday,45060.0,15.0
1,1,Dundas,0,29682414,46860,13:01:00,midday,45960.0,15.0
1,1,Dundas,0,29682415,47760,13:16:00,midday,46860.0,15.0
1,1,Dundas,0,29682416,48660,13:31:00,midday,47760.0,15.0
1,1,Dundas,0,29682417,49500,13:45:00,midday,48660.0,14.0
1,1,Dundas,0,29682418,50460,14:01:00,midday,49500.0,16.0
1,1,Dundas,0,29682419,51360,14:16:00,midday,50460.0,15.0
1,1,Dundas,0,29682420,52260,14:31:00,midday,51360.0,15.0
1,1,Dundas,0,29682421,53160,14:46:00,midday,52260.0,15.0
1,1,Dundas,0,29682422,54060,15:01:00,PM peak,53160.0,15.0
1,1,Dundas,0,29682423,54960,15:16:00,PM peak,54060.0,15.0
1,1,Dundas,0,29682424,55860,15:31:00,PM peak,54960.0,15.0
1,1,Dundas,0,29682425,56760,15:46:00,PM peak,55860.0,15.0
1,1,Dundas,0,29682426,57660,16:01:00,PM peak,56760.0,15.0
1,1,Dundas,0,29682427,58560,16:16:00,PM peak,57660.0,15.0
1,1,Dundas,0,29682428,59460,16:31:00,PM peak,58560.0,15.0
1,1,Dundas,0,29682429,60360,16:46:00,PM peak,59460.0,15.0
1,1,Dundas,0,29682430,61260,17:01:00,PM peak,60360.0,15.0
1,1,Dundas,0,29682431,62100,17:15:00,PM peak,61260.0,14.0
1,1,Dundas,0,29682432,63060,17:31:00,PM peak,62100.0,16.0
1,1,Dundas,0,29682433,63960,17:46:00,PM peak,63060.0,15.0
1,1,Dundas,0,29682434,64860,18:01:00,PM peak,63960.0,15.0
1,1,Dundas,0,29682435,65820,18:17:00,PM peak,64860.0,16.0
1,1,Dundas,0,29682436,66900,18:35:00,PM peak,65820.0,18.0
1,1,Dundas,0,29682437,67860,18:51:00,PM peak,66900.0,16.0
1,1,Dundas,0,29682438,68760,19:06:00,evening,67860.0,15.0
1,1,Dundas,0,29682439,69660,19:21:00,evening,68760.0,15.0
1,1,Dundas,0,29682440,70560,19:36:00,evening,69660.0,15.0
1,1,Dundas,0,29682441,71460,19:51:00,evening,70560.0,15.0
1,1,Dundas,0,29682442,72360,20:06:00,evening,71460.0,15.0
1,1,Dundas,0,29682443,73260,20:21:00,evening,72360.0,15.0
1,1,Dundas,0,29682444,74160,20:36:00,evening,73260.0,15.0
1,1,Dundas,0,29682445,75060,20:51:00,evening,74160.0,15.0
1,1,Dundas,0,29682446,75960,21:06:00,evening,75060.0,15.0
1,1,Dundas,0,29682447,76860,21:21:00,evening,75960.0,15.0
1,1,Dundas,0,29682448,77760,21:36:00,evening,76860.0,15.0
1,1,Dundas,0,29682449,78840,21:54:00,evening,77760.0,18.0
1,1,Dundas,0,29682450,79920,22:12:00,late night,78840.0,18.0
1,1,Dundas,0,29682451,81000,22:30:00,late night,79920.0,18.0
1,1,Dundas,0,29682452,82080,22:48:00,late night,81000.0,18.0
1,1,Dundas,0,29682453,83280,23:08:00,late night,82080.0,20.0
1,1,Dundas,0,29682454,84480,23:28:00,late night,83280.0,20.0
1,1,Dundas,0,29682455,85680,23:48:00,late night,84480.0,20.0
1,1,Dundas,0,29682456,86880,24:08:00,late night,85680.0,20.0
1,1,Dundas,0,29682457,88080,24:28:00,late night,86880.0,20.0
1,1,Dundas,0,29682458,89280,24:48:00,late night,88080.0,20.0
1,1,Dundas,0,29682459,90480,25:08:00,late night,89280.0,20.0
1,1,Dundas,0,29682460,91680,25:28:00,late night,90480.0,20.0
1,1,Dundas,1,29683586,9000,02:30:00,early morning,7200.0,30.0
1,1,Dundas,1,29683587,10800,03:00:00,early morning,9000.0,30.0
1,1,Dundas,1,29683588,12600,03:30:00,early morning,10800.0,30.0
1,1,Dundas,1,29683589,14400,04:00:00,early morning,12600.0,30.0
1,1,Dundas,1,29682299,16200,04:30:00,early morning,14400.0,30.0
1,1,Dundas,1,29682300,17100,04:45:00,early morning,16200.0,15.0
1,1,Dundas,1,29682301,18000,05:00:00,early morning,17100.0,15.0
1,1,Dundas,1,29682302,18900,05:15:00,early morning,18000.0,15.0
1,1,Dundas,1,29682303,19800,05:30:00,early morning,18900.0,15.0
1,1,Dundas,1,29682304,20700,05:45:00,early morning,19800.0,15.0
1,1,Dundas,1,29682305,21600,06:00:00,AM peak,20700.0,15.0
1,1,Dundas,1,29682306,22500,06:15:00,AM peak,21600.0,15.0
1,1,Dundas,1,29682307,23400,06:30:00,AM peak,22500.0,15.0
1,1,Dundas,1,29682308,24300,06:45:00,AM peak,23400.0,15.0
1,1,Dundas,1,29682309,25200,07:00:00,AM peak,24300.0,15.0
1,1,Dundas,1,29682310,26100,07:15:00,AM peak,25200.0,15.0
1,1,Dundas,1,29682311,27000,07:30:00,AM peak,26100.0,15.0
1,1,Dundas,1,29682312,27900,07:45:00,AM peak,27000.0,15.0
1,1,Dundas,1,29682313,28800,08:00:00,AM peak,27900.0,15.0
1,1,Dundas,1,29682314,29700,08:15:00,AM peak,28800.0,15.0
1,1,Dundas,1,29682315,30600,08:30:00,AM peak,29700.0,15.0
1,1,Dundas,1,29682316,31500,08:45:00,AM peak,30600.0,15.0
1,1,Dundas,1,29682317,32400,09:00:00,midday,31500.0,15.0
1,1,Dundas,1,29682318,33300,09:15:00,midday,32400.0,15.0
1,1,Dundas,1,29682319,34200,09:30:00,midday,33300.0,15.0
1,1,Dundas,1,29682320,35100,09:45:00,midday,34200.0,15.0
1,1,Dundas,1,29682321,36000,10:00:00,midday,35100.0,15.0
1,1,Dundas,1,29682322,36900,10:15:00,midday,36000.0,15.0
1,1,Dundas,1,29682323,37800,10:30:00,midday,36900.0,15.0
1,1,Dundas,1,29682324,38700,10:45:00,midday,37800.0,15.0
1,1,Dundas,1,29682325,39600,11:00:00,midday,38700.0,15.0
1,1,Dundas,1,29682326,40500,11:15:00,midday,39600.0,15.0
1,1,Dundas,1,29682327,41400,11:30:00,midday,40500.0,15.0
1,1,Dundas,1,29682328,42300,11:45:00,midday,41400.0,15.0
1,1,Dundas,1,29682329,43200,12:00:00,midday,42300.0,15.0
1,1,Dundas,1,29682330,44100,12:15:00,midday,43200.0,15.0
1,1,Dundas,1,29682331,45000,12:30:00,midday,44100.0,15.0
1,1,Dundas,1,29682332,45900,12:45:00,midday,45000.0,15.0
1,1,Dundas,1,29682333,46800,13:00:00,midday,45900.0,15.0
1,1,Dundas,1,29682334,47700,13:15:00,midday,46800.0,15.0
1,1,Dundas,1,29682335,48600,13:30:00,midday,47700.0,15.0
1,1,Dundas,1,29682336,49500,13:45:00,midday,48600.0,15.0
1,1,Dundas,1,29682337,50400,14:00:00,midday,49500.0,15.0
1,1,Dundas,1,29682338,51300,14:15:00,midday,50400.0,15.0
1,1,Dundas,1,29682339,52200,14:30:00,midday,51300.0,15.0
1,1,Dundas,1,29682340,53100,14:45:00,midday,52200.0,15.0
1,1,Dundas,1,29682341,54000,15:00:00,PM peak,53100.0,15.0
1,1,Dundas,1,29682342,54900,15:15:00,PM peak,54000.0,15.0
1,1,Dundas,1,29682343,55800,15:30:00,PM peak,54900.0,15.0
1,1,Dundas,1,29682344,56700,15:45:00,PM peak,55800.0,15.0
1,1,Dundas,1,29682345,57600,16:00:00,PM peak,56700.0,15.0
1,1,Dundas,1,29682346,58500,16:15:00,PM peak,57600.0,15.0
1,1,Dundas,1,29682347,59400,16:30:00,PM peak,58500.0,15.0
1,1,Dundas,1,29682348,60300,16:45:00,PM peak,59400.0,15.0
1,1,Dundas,1,29682349,61200,17:00:00,PM peak,60300.0,15.0
1,1,Dundas,1,29682350,62100,17:15:00,PM peak,61200.0,15.0
1,1,Dundas,1,29682351,63000,17:30:00,PM peak,62100.0,15.0
1,1,Dundas,1,29682352,63900,17:45:00,PM peak,63000.0,15.0
1,1,Dundas,1,29682353,64800,18:00:00,PM peak,63900.0,15.0
1,1,Dundas,1,29682354,65760,18:16:00,PM peak,64800.0,16.0
1,1,Dundas,1,29682355,66720,18:32:00,PM peak,65760.0,16.0
1,1,Dundas,1,29682356,67680,18:48:00,PM peak,66720.0,16.0
1,1,Dundas,1,29682357,68640,19:04:00,evening,67680.0,16.0
1,1,Dundas,1,29682358,69600,19:20:00,evening,68640.0,16.0
1,1,Dundas,1,29682359,70560,19:36:00,evening,69600.0,16.0
1,1,Dundas,1,29682360,71520,19:52:00,evening,70560.0,16.0
1,1,Dundas,1,29682361,72480,20:08:00,evening,71520.0,16.0
1,1,Dundas,1,29682362,73440,20:24:00,evening,72480.0,16.0
1,1,Dundas,1,29682363,74400,20:40:00,evening,73440.0,16.0
1,1,Dundas,1,29682364,75300,20:55:00,evening,74400.0,15.0
1,1,Dundas,1,29682365,76200,21:10:00,evening,75300.0,15.0
1,1,Dundas,1,29682366,77100,21:25:00,evening,76200.0,15.0
1,1,Dundas,1,29682367,78000,21:40:00,evening,77100.0,15.0
1,1,Dundas,1,29682368,78900,21:55:00,evening,78000.0,15.0
1,1,Dundas,1,29682369,79800,22:10:00,late night,78900.0,15.0
1,1,Dundas,1,29682370,81000,22:30:00,late night,79800.0,20.0
1,1,Dundas,1,29682371,82200,22:50:00,late night,81000.0,20.0
1,1,Dundas,1,29682372,83400,23:10:00,late night,82200.0,20.0
1,1,Dundas,1,29682373,84600,23:30:00,late night,83400.0,20.0
1,1,Dundas,1,29682374,85800,23:50:00,late night,84600.0,20.0
1,1,Dundas,1,29682375,87000,24:10:00,late night,85800.0,20.0
1,1,Dundas,1,29682376,88200,24:30:00,late night,87000.0,20.0
1,1,Dundas,1,29682377,89400,24:50:00,late night,88200.0,20.0
1,1,Dundas,1,29682378,90600,25:10:00,late night,89400.0,20.0
1,1,Dundas,1,29682379,91800,25:30:00,late night,90600.0,20.0
2,2,Hurontario,0,29681008,10080,02:48:00,early morning,9000.0,18.0
2,2,Hurontario,0,29681007,11160,03:06:00,early morning,10080.0,18.0
2,2,Hurontario,0,29681015,12240,03:24:00,early morning,11160.0,18.0
2,2,Hurontario,0,29681004,13320,03:42:00,early morning,12240.0,18.0
2,2,Hurontario,0,29681002,14400,04:00:00,early morning,13320.0,18.0
2,2,Hurontario,0,29681017,15480,04:18:00,early morning,14400.0,18.0
2,2,Hurontario,0,29680970,16680,04:38:00,early morning,15480.0,20.0
2,2,Hurontario,0,29680972,17880,04:58:00,early morning,16680.0,20.0
2,2,Hurontario,0,29681014,19080,05:18:00,early morning,17880.0,20.0
2,2,Hurontario,0,29680965,19680,05:28:00,early morning,19080.0,10.0
2,2,Hurontario,0,29680975,20400,05:40:00,early morning,19680.0,12.0
2,2,Hurontario,0,29680963,21120,05:52:00,early morning,20400.0,12.0
2,2,Hurontario,0,29680962,21840,06:04:00,AM peak,21120.0,12.0
2,2,Hurontario,0,29680940,22560,06:16:00,AM peak,21840.0,12.0
2,2,Hurontario,0,29681013,23280,06:28:00,AM peak,22560.0,12.0
2,2,Hurontario,0,29680930,24000,06:40:00,AM peak,23280.0,12.0
2,2,Hurontario,0,29680976,24720,06:52:00,AM peak,24000.0,12.0
2,2,Hurontario,0,29680931,25440,07:04:00,AM peak,24720.0,12.0
2,2,Hurontario,0,29680932,26160,07:16:00,AM peak,25440.0,12.0
2,2,Hurontario,0,29680945,26760,07:26:00,AM peak,26160.0,10.0
2,2,Hurontario,0,29680919,27360,07:36:00,AM peak,26760.0,10.0
2,2,Hurontario,0,29680920,27960,07:46:00,AM peak,27360.0,10.0
2,2,Hurontario,0,29681019,28560,07:56:00,AM peak,27960.0,10.0
2,2,Hurontario,0,29680921,29160,08:06:00,AM peak,28560.0,10.0
2,2,Hurontario,0,29680978,29880,08:18:00,AM peak,29160.0,12.0
2,2,Hurontario,0,29680911,30600,08:30:00,AM peak,29880.0,12.0
2,2,Hurontario,0,29680912,31320,08:42:00,AM peak,30600.0,12.0
2,2,Hurontario,0,29680935,32040,08:54:00,AM peak,31320.0,12.0
2,2,Hurontario,0,29680914,32760,09:06:00,midday,32040.0,12.0
2,2,Hurontario,0,29680913,33360,09:16:00,midday,32760.0,10.0
2,2,Hurontario,0,29681020,33960,09:26:00,midday,33360.0,10.0
2,2,Hurontario,0,29680888,34560,09:36:00,midday,33960.0,10.0
2,2,Hurontario,0,29680979,35280,09:48:00,midday,34560.0,12.0
2,2,Hurontario,0,29680892,36000,10:00:00,midday,35280.0,12.0
2,2,Hurontario,0,29680889,36720,10:12:00,midday,36000.0,12.0
2,2,Hurontario,0,29680933,37440,10:24:00,midday,36720.0,12.0
2,2,Hurontario,0,29680893,38160,10:36:00,midday,37440.0,12.0
2,2,Hurontario,0,29680890,38760,10:46:00,midday,38160.0,10.0
2,2,Hurontario,0,29681021,39360,10:56:00,midday,38760.0,10.0
2,2,Hurontario,0,29680891,39960,11:06:00,midday,39360.0,10.0
2,2,Hurontario,0,29680977,40560,11:16:00,midday,39960.0,10.0
2,2,Hurontario,0,29680882,41280,11:28:00,midday,40560.0,12.0
2,2,Hurontario,0,29680883,42000,11:40:00,midday,41280.0,12.0
2,2,Hurontario,0,29680934,42720,11:52:00,midday,42000.0,12.0
2,2,Hurontario,0,29680869,43440,12:04:00,midday,42720.0,12.0
2,2,Hurontario,0,29680870,44160,12:16:00,midday,43440.0,12.0
2,2,Hurontario,0,29681018,44880,12:28:00,midday,44160.0,12.0
2,2,Hurontario,0,29680894,45600,12:40:00,midday,44880.0,12.0
2,2,Hurontario,0,29680980,46320,12:52:00,midday,45600.0,12.0
2,2,Hurontario,0,29680871,47040,13:04:00,midday,46320.0,12.0
2,2,Hurontario,0,29680865,47760,13:16:00,midday,47040.0,12.0
2,2,Hurontario,0,29680936,48480,13:28:00,midday,47760.0,12.0
2,2,Hurontario,0,29680872,49200,13:40:00,midday,48480.0,12.0
2,2,Hurontario,0,29680866,49920,13:52:00,midday,49200.0,12.0
2,2,Hurontario,0,29681022,50640,14:04:00,midday,49920.0,12.0
2,2,Hurontario,0,29680896,51360,14:16:00,midday,50640.0,12.0
2,2,Hurontario,0,29680982,51960,14:26:00,midday,51360.0,10.0
2,2,Hurontario,0,29680862,52560,14:36:00,midday,51960.0,10.0
2,2,Hurontario,0,29680858,53160,14:46:00,midday,52560.0,10.0
2,2,Hurontario,0,29684090,53700,14:55:00,midday,53160.0,9.0
2,2,Hurontario,0,29680855,53760,14:56:00,midday,53700.0,1.0
2,2,Hurontario,0,29684124,54300,15:05:00,PM peak,53760.0,9.0
2,2,Hurontario,0,29680947,54360,15:06:00,PM peak,54300.0,1.0
2,2,Hurontario,0,29680874,54960,15:16:00,PM peak,54360.0,10.0
2,2,Hurontario,0,29680854,55560,15:26:00,PM peak,54960.0,10.0
2,2,Hurontario,0,29680848,56160,15:36:00,PM peak,55560.0,10.0
2,2,Hurontario,0,29681023,56760,15:46:00,PM peak,56160.0,10.0
2,2,Hurontario,0,29680898,57360,15:56:00,PM peak,56760.0,10.0
2,2,Hurontario,0,29680981,57960,16:06:00,PM peak,57360.0,10.0
2,2,Hurontario,0,29680856,58560,16:16:00,PM peak,57960.0,10.0
2,2,Hurontario,0,29680840,59160,16:26:00,PM peak,58560.0,10.0
2,2,Hurontario,0,29680843,59760,16:36:00,PM peak,59160.0,10.0
2,2,Hurontario,0,29680938,60360,16:46:00,PM peak,59760.0,10.0
2,2,Hurontario,0,29680873,60960,16:56:00,PM peak,60360.0,10.0
2,2,Hurontario,0,29680841,61560,17:06:00,PM peak,60960.0,10.0
2,2,Hurontario,0,29680842,62160,17:16:00,PM peak,61560.0,10.0
2,2,Hurontario,0,29681024,62760,17:26:00,PM peak,62160.0,10.0
2,2,Hurontario,0,29680897,63360,17:36:00,PM peak,62760.0,10.0
2,2,Hurontario,0,29680983,63960,17:46:00,PM peak,63360.0,10.0
2,2,Hurontario,0,29680857,64560,17:56:00,PM peak,63960.0,10.0
2,2,Hurontario,0,29680833,65160,18:06:00,PM peak,64560.0,10.0
2,2,Hurontario,0,29680835,65760,18:16:00,PM peak,65160.0,10.0
2,2,Hurontario,0,29680937,66360,18:26:00,PM peak,65760.0,10.0
2,2,Hurontario,0,29680836,66960,18:36:00,PM peak,66360.0,10.0
2,2,Hurontario,0,29680832,67560,18:46:00,PM peak,66960.0,10.0
2,2,Hurontario,0,29681010,68160,18:56:00,PM peak,67560.0,10.0
2,2,Hurontario,0,29680887,68760,19:06:00,evening,68160.0,10.0
2,2,Hurontario,0,29680967,69360,19:16:00,evening,68760.0,10.0
2,2,Hurontario,0,29680851,69960,19:26:00,evening,69360.0,10.0
2,2,Hurontario,0,29680828,70560,19:36:00,evening,69960.0,10.0
2,2,Hurontario,0,29680834,71160,19:46:00,evening,70560.0,10.0
2,2,Hurontario,0,29680939,71760,19:56:00,evening,71160.0,10.0
2,2,Hurontario,0,29680827,72360,20:06:00,evening,71760.0,10.0
2,2,Hurontario,0,29680823,72960,20:16:00,evening,72360.0,10.0
2,2,Hurontario,0,29680895,73680,20:28:00,evening,72960.0,12.0
2,2,Hurontario,0,29680984,74400,20:40:00,evening,73680.0,12.0
2,2,Hurontario,0,29680853,75120,20:52:00,evening,74400.0,12.0
2,2,Hurontario,0,29680822,75840,21:04:00,evening,75120.0,12.0
2,2,Hurontario,0,29680946,76560,21:16:00,evening,75840.0,12.0
2,2,Hurontario,0,29680820,77400,21:30:00,evening,76560.0,14.0
2,2,Hurontario,0,29680899,78240,21:44:00,evening,77400.0,14.0
2,2,Hurontario,0,29680987,79080,21:58:00,evening,78240.0,14.0
2,2,Hurontario,0,29680816,80160,22:16:00,late night,79080.0,18.0
2,2,Hurontario,0,29680942,81240,22:34:00,late night,80160.0,18.0
2,2,Hurontario,0,29680821,82320,22:52:00,late night,81240.0,18.0
2,2,Hurontario,0,29680988,83400,23:10:00,late night,82320.0,18.0
2,2,Hurontario,0,29680814,84480,23:28:00,late night,83400.0,18.0
2,2,Hurontario,0,29680944,85680,23:48:00,late night,84480.0,20.0
2,2,Hurontario,0,29680989,86880,24:08:00,late night,85680.0,20.0
2,2,Hurontario,0,29680812,88080,24:28:00,late night,86880.0,20.0
2,2,Hurontario,0,29680941,89280,24:48:00,late night,88080.0,20.0
2,2,Hurontario,0,29680985,90480,25:08:00,late night,89280.0,20.0
2,2,Hurontario,0,29680810,91680,25:28:00,late night,90480.0,20.0
2,2,Hurontario,0,29680925,92880,25:48:00,late night,91680.0,20.0
2,2,Hurontario,0,29680969,94080,26:08:00,late night,92880.0,20.0
2,2,Hurontario,1,29681011,8400,02:20:00,early morning,7200.0,20.0
2,2,Hurontario,1,29681009,9600,02:40:00,early morning,8400.0,20.0
2,2,Hurontario,1,29681027,10800,03:00:00,early morning,9600.0,20.0
2,2,Hurontario,1,29681005,11880,03:18:00,early morning,10800.0,18.0
2,2,Hurontario,1,29681006,12960,03:36:00,early morning,11880.0,18.0
2,2,Hurontario,1,29681028,14040,03:54:00,early morning,12960.0,18.0
2,2,Hurontario,1,29681003,15120,04:12:00,early morning,14040.0,18.0
2,2,Hurontario,1,29680992,16200,04:30:00,early morning,15120.0,18.0
2,2,Hurontario,1,29681029,17400,04:50:00,early morning,16200.0,20.0
2,2,Hurontario,1,29680993,18600,05:10:00,early morning,17400.0,20.0
2,2,Hurontario,1,29680966,19800,05:30:00,early morning,18600.0,20.0
2,2,Hurontario,1,29680961,20520,05:42:00,early morning,19800.0,12.0
2,2,Hurontario,1,29681025,21240,05:54:00,early morning,20520.0,12.0
2,2,Hurontario,1,29680964,21960,06:06:00,AM peak,21240.0,12.0
2,2,Hurontario,1,29680991,22680,06:18:00,AM peak,21960.0,12.0
2,2,Hurontario,1,29680948,23400,06:30:00,AM peak,22680.0,12.0
2,2,Hurontario,1,29680952,24000,06:40:00,AM peak,23400.0,10.0
2,2,Hurontario,1,29680943,24600,06:50:00,AM peak,24000.0,10.0
2,2,Hurontario,1,29680951,25200,07:00:00,AM peak,24600.0,10.0
2,2,Hurontario,1,29681031,25920,07:12:00,AM peak,25200.0,12.0
2,2,Hurontario,1,29680949,26640,07:24:00,AM peak,25920.0,12.0
2,2,Hurontario,1,29680990,27360,07:36:00,AM peak,26640.0,12.0
2,2,Hurontario,1,29684094,27720,07:42:00,AM peak,27360.0,6.0
2,2,Hurontario,1,29680924,28080,07:48:00,AM peak,27720.0,6.0
2,2,Hurontario,1,29684104,28320,07:52:00,AM peak,28080.0,4.0
2,2,Hurontario,1,29680922,28800,08:00:00,AM peak,28320.0,8.0
2,2,Hurontario,1,29680953,29520,08:12:00,AM peak,28800.0,12.0
2,2,Hurontario,1,29680923,30240,08:24:00,AM peak,29520.0,12.0
2,2,Hurontario,1,29680917,30840,08:34:00,AM peak,30240.0,10.0
2,2,Hurontario,1,29681030,31440,08:44:00,AM peak,30840.0,10.0
2,2,Hurontario,1,29680918,32040,08:54:00,AM peak,31440.0,10.0
2,2,Hurontario,1,29680994,32760,09:06:00,midday,32040.0,12.0
2,2,Hurontario,1,29680916,33480,09:18:00,midday,32760.0,12.0
2,2,Hurontario,1,29680915,34200,09:30:00,midday,33480.0,12.0
2,2,Hurontario,1,29680950,34920,09:42:00,midday,34200.0,12.0
2,2,Hurontario,1,29680904,35640,09:54:00,midday,34920.0,12.0
2,2,Hurontario,1,29680902,36240,10:04:00,midday,35640.0,10.0
2,2,Hurontario,1,29681032,36840,10:14:00,midday,36240.0,10.0
2,2,Hurontario,1,29680903,37440,10:24:00,midday,36840.0,10.0
2,2,Hurontario,1,29680995,38040,10:34:00,midday,37440.0,10.0
2,2,Hurontario,1,29680905,38760,10:46:00,midday,38040.0,12.0
2,2,Hurontario,1,29680884,39480,10:58:00,midday,38760.0,12.0
2,2,Hurontario,1,29680954,40200,11:10:00,midday,39480.0,12.0
2,2,Hurontario,1,29680885,40920,11:22:00,midday,40200.0,12.0
2,2,Hurontario,1,29680886,41640,11:34:00,midday,40920.0,12.0
2,2,Hurontario,1,29681033,42240,11:44:00,midday,41640.0,10.0
2,2,Hurontario,1,29680901,42840,11:54:00,midday,42240.0,10.0
2,2,Hurontario,1,29680996,43560,12:06:00,midday,42840.0,12.0
2,2,Hurontario,1,29680877,44280,12:18:00,midday,43560.0,12.0
2,2,Hurontario,1,29680876,45000,12:30:00,midday,44280.0,12.0
2,2,Hurontario,1,29680955,45720,12:42:00,midday,45000.0,12.0
2,2,Hurontario,1,29680879,46440,12:54:00,midday,45720.0,12.0
2,2,Hurontario,1,29680880,47160,13:06:00,midday,46440.0,12.0
2,2,Hurontario,1,29681034,47880,13:18:00,midday,47160.0,12.0
2,2,Hurontario,1,29680907,48600,13:30:00,midday,47880.0,12.0
2,2,Hurontario,1,29680998,49320,13:42:00,midday,48600.0,12.0
2,2,Hurontario,1,29680868,50040,13:54:00,midday,49320.0,12.0
2,2,Hurontario,1,29680867,50760,14:06:00,midday,50040.0,12.0
2,2,Hurontario,1,29680956,51480,14:18:00,midday,50760.0,12.0
2,2,Hurontario,1,29680875,52200,14:30:00,midday,51480.0,12.0
2,2,Hurontario,1,29680863,52800,14:40:00,midday,52200.0,10.0
2,2,Hurontario,1,29680864,53400,14:50:00,midday,52800.0,10.0
2,2,Hurontario,1,29681035,54000,15:00:00,PM peak,53400.0,10.0
2,2,Hurontario,1,29680906,54600,15:10:00,PM peak,54000.0,10.0
2,2,Hurontario,1,29680997,55200,15:20:00,PM peak,54600.0,10.0
2,2,Hurontario,1,29680859,55800,15:30:00,PM peak,55200.0,10.0
2,2,Hurontario,1,29680849,56400,15:40:00,PM peak,55800.0,10.0
2,2,Hurontario,1,29680850,57000,15:50:00,PM peak,56400.0,10.0
2,2,Hurontario,1,29680957,57600,16:00:00,PM peak,57000.0,10.0
2,2,Hurontario,1,29680878,58200,16:10:00,PM peak,57600.0,10.0
2,2,Hurontario,1,29680844,58800,16:20:00,PM peak,58200.0,10.0
2,2,Hurontario,1,29680845,59400,16:30:00,PM peak,58800.0,10.0
2,2,Hurontario,1,29681036,60000,16:40:00,PM peak,59400.0,10.0
2,2,Hurontario,1,29680909,60600,16:50:00,PM peak,60000.0,10.0
2,2,Hurontario,1,29680999,61200,17:00:00,PM peak,60600.0,10.0
2,2,Hurontario,1,29680861,61800,17:10:00,PM peak,61200.0,10.0
2,2,Hurontario,1,29680846,62400,17:20:00,PM peak,61800.0,10.0
2,2,Hurontario,1,29680847,63000,17:30:00,PM peak,62400.0,10.0
2,2,Hurontario,1,29680960,63600,17:40:00,PM peak,63000.0,10.0
2,2,Hurontario,1,29680881,64080,17:48:00,PM peak,63600.0,8.0
2,2,Hurontario,1,29680839,64560,17:56:00,PM peak,64080.0,8.0
2,2,Hurontario,1,29680838,65160,18:06:00,PM peak,64560.0,10.0
2,2,Hurontario,1,29681026,65760,18:16:00,PM peak,65160.0,10.0
2,2,Hurontario,1,29680900,66360,18:26:00,PM peak,65760.0,10.0
2,2,Hurontario,1,29680986,66960,18:36:00,PM peak,66360.0,10.0
2,2,Hurontario,1,29680852,67560,18:46:00,PM peak,66960.0,10.0
2,2,Hurontario,1,29680831,68160,18:56:00,PM peak,67560.0,10.0
