stop_id,stop_code,stop_name,stop_lat,stop_lon
0922,922.0,Tomken Rd South Of Derry Rd,43.664786,-79.683877
0923,923.0,Terry Fox Way At Bristol Rd,43.595573,-79.685511
0925,925.0,Columbus Rd North Of Mid-Way Blvd,43.665072,-79.669768
0927,927.0,Burnhamthorpe Rd At Loyalist Dr,43.533177,-79.703773
0928,928.0,Loyalist Dr At Sancrest Crt,43.534427,-79.705071
0929,929.0,Burnhamthorpe Rd At Ridgeway Dr,43.526347,-79.711361
0930,930.0,Ridgeway Dr At Drummond Rd,43.52728,-79.713259
0931,931.0,Ridgeway Dr At Unity Dr,43.531995,-79.71692
0932,932.0,Unity Dr At Colonial Dr,43.533409,-79.715277
0934,934.0,Unity Dr At Erin Mills Twin Arena,43.536083,-79.710958
0935,935.0,Unity Dr At Loyalist Dr,43.537879,-79.707079
0936,936.0,Viscount Rd South Of Airway Dr,43.692856,-79.622423
0937,937.0,The Collegeway At Winston Churchill Blvd,43.531123,-79.692678
0941,941.0,Columbus Rd At 6830 Columbus Rd,43.666561,-79.671741
0942,942.0,Columbus Rd At 6855 Columbus Rd,43.668423,-79.673996
0943,943.0,Derry Rd At Tenth Line,43.584074,-79.776319
0944,944.0,Ridgeway Dr At Bertrand Rd Walkway,43.529758,-79.715929
0946,946.0,The Collegeway At Loyalist Dr,43.530057,-79.693988
0947,947.0,Loyalist Dr At Garthwood Rd,43.528567,-79.693231
0948,948.0,Garthwood Rd At Burgess Cres,43.527188,-79.694298
0949,949.0,Garthwood Rd At Marmac Cres,43.525504,-79.695935
0950,950.0,Garthwood Rd At Colonial Dr,43.523247,-79.696355
0951,951.0,Colonial Dr At Mcmaster Rd,43.522959,-79.694332
0952,952.0,Colonial Dr At Orleans Rd,43.523041,-79.690524
0953,953.0,Colonial Dr At Laird Rd,43.522265,-79.689144
0954,954.0,Laird Rd At Ridgeway Dr,43.518675,-79.690757
0955,955.0,Ridgeway Dr At Mcmaster Rd,43.518583,-79.694508
0956,956.0,Ridgeway Dr At Dovetail Mews,43.519752,-79.698356
0957,957.0,Ridgeway Dr At The Collegeway,43.523152,-79.70428
0958,958.0,Vega Blvd At Laird Rd,43.51674,-79.691102
0959,959.0,Colonial Dr At Huxley Dr,43.52692,-79.70549
0960,960.0,Colonial Dr At Jackpine Rd,43.528469,-79.706627
0961,961.0,Burnhamthorpe Rd At Colonial Dr,43.527885,-79.709665
0962,962.0,Loyalist Dr At Burnhamthorpe Rd,43.533159,-79.704275
0964,964.0,Burnhamthorpe Rd At Erin Mills Pky,43.545926,-79.683815
0965,965.0,Laird Rd At Coldstream Rd,43.519953,-79.690717
0966,966.0,Columbus Rd South Of Davand Dr,43.669804,-79.675556
0967,967.0,Columbus Rd At Derry Rd,43.671475,-79.677603
0968,968.0,South Millway At Sanderling Cres,43.547118,-79.678936
0971,971.0,Burnhamthorpe Rd At Sawmill Valley Dr,43.550686,-79.676917
0973,973.0,Ridgeway Dr North Of Dovetail Mews,43.521554,-79.701128
0974,974.0,Loyalist Dr At Seebring Cres,43.534821,-79.705086
0975,975.0,Loyalist Dr At Osbourne Rd,43.537641,-79.706208
0976,976.0,Unity Dr West Of Pepper Mill Crt,43.537097,-79.708887
0977,977.0,Unity Dr At Erin Mills Twin Arena,43.536125,-79.711333
0978,978.0,Columbus Rd At 6830 Columbus Rd,43.668219,-79.673991
0980,980.0,Burnhamthorpe Rd At Mississauga Rd,43.553325,-79.675312
0981,981.0,Burnhamthorpe Rd At Sawmill Valley Dr,43.550287,-79.676696
0983,983.0,Mississauga Rd At Bridlepath Trail,43.55927,-79.683291
0984,984.0,Mississauga Rd At Harkiss Rd,43.549038,-79.669173
0985,985.0,Brandon Gate Dr At Sigsbee Dr,43.731598,-79.632822
0986,986.0,Mississauga Rd At Bridlepath Trail,43.559229,-79.682834
0988,988.0,Mississauga Rd At Burnhamthorpe Rd,43.553127,-79.676047
0989,989.0,Mississauga Rd At Ivygate Crt,43.551546,-79.672516
0990,990.0,South Common Mall Bus Terminal Platform J,43.543104,-79.68373
0991,991.0,University Of Toronto At Mississauga Campus,43.547817,-79.663552
0992,992.0,Mississauga Rd At Dundas St,43.543118,-79.660133
0993,993.0,Mississauga Rd At Dundas St,43.543068,-79.65973
0994,994.0,Mississauga Rd At Outer Cir,43.548952,-79.668822
0995,995.0,Mississauga Rd At Sawmill Valley Dr,43.55181,-79.673082
0996,996.0,Mississauga Rd At Burnhamthorpe Rd,43.553142,-79.675301
0998,998.0,Winston Churchill Blvd North Of Dundas St,43.523479,-79.682337
0999,999.0,Mid-Way Blvd East Of Columbus Rd,43.665225,-79.668215
1002,1002.0,Dundas St At Winston Churchill Blvd,43.523322,-79.681389
1004,1004.0,Mid-Way Blvd West Of Davand Dr,43.666179,-79.667375
1005,1005.0,Rathburn Rd At Centre View Dr,43.597795,-79.643431
1006,1006.0,Dundas St At Dunwin Dr,43.532897,-79.670809
1007,1007.0,Glen Erin Dr At Dundas St,43.531382,-79.67375
1008,1008.0,Glen Erin Dr At Dunwin Dr,43.533111,-79.676844
1009,1009.0,Glen Erin Dr At Council Ring Rd,43.534365,-79.678623
1011,1011.0,Meadowvale Blvd West Of Syntex Dr,43.605042,-79.760987
1012,1012.0,Meadowvale Blvd At Rapistan Crt,43.604222,-79.764695
1013,1013.0,South Common Centre Bus Terminal Platform E,43.543631,-79.684118
1014,1014.0,South Common Centre Bus Terminal Platform D,43.543439,-79.68384
1015,1015.0,South Millway West Of The Collegeway,43.541342,-79.68235
1016,1016.0,The Collegeway South Of South Millway,43.540145,-79.681727
1018,1018.0,Glen Erin Dr At The Collegeway,43.536171,-79.685378
1019,1019.0,Glen Erin Dr At Council Ring Rd,43.534642,-79.679199
1020,1020.0,Glen Erin Dr At Dunwin Dr,43.533281,-79.677582
1021,1021.0,Glen Erin Dr At Motorway Blvd,43.532057,-79.67532
1023,1023.0,Winston Churchill Blvd At Laird Rd,43.525126,-79.684626
1024,1024.0,Winston Churchill Blvd At Frankston Rd,43.527265,-79.687577
1025,1025.0,The Collegeway At Windjammer Rd,43.535495,-79.687621
1026,1026.0,The Collegeway At Glen Erin Dr,43.536394,-79.685918
1027,1027.0,The Collegeway At Hornbeam Cres,43.537391,-79.683409
1028,1028.0,The Collegeway East Of Hornbeam Cres,43.539783,-79.681513
1029,1029.0,South Millway North Of The Collegeway,43.541854,-79.683101
1030,1030.0,The Collegeway At South Millway,43.545229,-79.676869
1032,1032.0,South Millway At South Buttonbush Cres,43.540818,-79.678277
1033,1033.0,South Millway At Fifth Line West,43.539554,-79.67424
1034,1034.0,Erin Mills Pky South Of South Millway,43.539931,-79.671043
1035,1035.0,Dundas St At Mississauga Rd,43.542323,-79.659957
1036,1036.0,Dundas St At Redstart Dr,43.539304,-79.663524
1037,1037.0,Dundas St West Of Erin Mills Pky,43.536464,-79.666959
1039,1039.0,South Millway At Fifth Line West,43.540179,-79.674152
1040,1040.0,South Millway At South Buttonbush Cres,43.540869,-79.678085
1043,1043.0,The Collegeway At Glen Erin Dr,43.536516,-79.686374
1044,1044.0,The Collegeway At Spruce Needle Dr,43.535711,-79.687616
1045,1045.0,The Collegeway At Council Ring Rd,43.532305,-79.691366
1046,1046.0,Winston Churchill Blvd At Orleans Rd,43.527275,-79.687975
1047,1047.0,Winston Churchill Blvd South Of Laird Rd,43.524434,-79.684124
1048,1048.0,The Collegeway At Council Ring Rd,43.531937,-79.691423
1049,1049.0,The Collegeway At South Common Centre Access Rd,43.543395,-79.680926
1051,1051.0,Meadowvale Blvd At Meadowpine Blvd,43.604541,-79.768681
1053,1053.0,Meadowpine Blvd At East Danbro Cres,43.60356,-79.775051
1054,1054.0,The Collegeway South Of South Millway,43.544806,-79.669431
1055,1055.0,The Collegeway At Broad Hollow Gate,43.544117,-79.66677
1056,1056.0,Meadowpine Blvd At Danbro Cres,43.603152,-79.777852
1057,1057.0,Meadowpine Blvd At East Danbro Cres,43.603425,-79.774179
1058,1058.0,Meadowpine Blvd At Meadowvale Blvd,43.605058,-79.769995
1059,1059.0,Meadowvale Blvd At Rapistan Crt,43.603928,-79.765359
1060,1060.0,Meadowvale Blvd East Of Rapistan Crt,43.604449,-79.761966
1061,1061.0,Meadows Blvd At Prince George Ave,43.601473,-79.629738
1062,1062.0,South Common Centre Bus Terminal Platform H,43.543566,-79.684266
1063,1063.0,The Collegeway At South Common Centre Access Rd,43.543371,-79.68064
1066,1066.0,Meadows Blvd At Prince George Ave,43.601707,-79.62977
1067,1067.0,Fairwind Dr At Ceremonial Dr,43.604703,-79.662228
1068,1068.0,Eglinton Ave At Tomken Rd,43.627597,-79.630037
1071,1071.0,The Collegeway At South Millway,43.545445,-79.677049
1072,1072.0,The Collegeway West Of Broad Hollow Gate,43.54525,-79.670832
1073,1073.0,South Common Centre Bus Terminal Platform F,43.543733,-79.684251
1087,1087.0,The Collegeway At Broad Hollow Gate,43.543991,-79.666282
1088,1088.0,Renforth Station West Platform 1,43.663275,-79.591034
1089,1089.0,South Common Centre Bus Terminal Platform K,43.542899,-79.683341
1090,1090.0,South Millway At The Collegeway,43.541451,-79.681121
1091,1091.0,Dixie Rd At Dundas St,43.608889,-79.58295
1094,1094.0,The Collegeway East Of South Millway,43.54583,-79.675734
1096,1096.0,Winston Churchill Blvd At The Collegeway,43.53073,-79.692307
1098,1098.0,Winston Churchill Blvd At Laird Rd,43.525581,-79.685636
1099,1099.0,South Common Centre Bus Terminal Platform A,43.54299,-79.683135
1100,1100.0,Dundas St At Robinson St,43.546201,-79.652838
1102,1102.0,Dundas St At Nanticoke Rd,43.544859,-79.655033
1103,1103.0,Hurontario St At Matthews Gate,43.591924,-79.633151
1104,1104.0,Hurontario St At John St,43.583779,-79.621653
1105,1105.0,Hurontario St At Elm Dr,43.590806,-79.631455
1106,1106.0,Dundas St West Of Erindale Station Rd,43.556534,-79.644129
1107,1107.0,Hurontario St At Central Pky,43.589323,-79.629494
1108,1108.0,The Credit Woodlands At Credit Heights Dr,43.554497,-79.653076
1109,1109.0,Hurontario St At Fairview Rd,43.587575,-79.627068
1110,1110.0,Forestwood Dr At Lindenlea Dr,43.557146,-79.651667
1112,1112.0,Forestwood Dr At Erindale Station Rd,43.559017,-79.645484
1113,1113.0,Hurontario St At Hillcrest Ave,43.582982,-79.620571
1114,1114.0,Forestwood Dr At Jessica Crt,43.560641,-79.644222
1115,1115.0,Hurontario St South Of Hillcrest Ave,43.581593,-79.618596
1116,1116.0,Mcbride Ave At Westlock Rd,43.564951,-79.643952
1117,1117.0,Mcbride Ave At Eaglemount Cres,43.564662,-79.646918
1118,1118.0,Mcbride Ave At Erindale Station Rd,43.562975,-79.650435
1119,1119.0,Mcbride Ave At Carillion Ave,43.561525,-79.652721
1120,1120.0,Mcbride Ave At Ellengale Dr,43.560317,-79.655645
1121,1121.0,Mcbride Ave At The Credit Woodlands,43.559459,-79.65695
1122,1122.0,The Credit Woodlands At Queenston Dr,43.559059,-79.661233
1123,1123.0,Queenston Dr At Fellmore Dr,43.560659,-79.661024
1124,1124.0,Queenston Dr At Ashcroft Cres,43.563115,-79.663149
1125,1125.0,Queenston Dr At Freeport Dr,43.564266,-79.666875
1126,1126.0,Queenston Dr At The Credit Woodlands,43.56326,-79.668631
1127,1127.0,Burnhamthorpe Rd At The Credit Woodlands,43.564075,-79.669059
1128,1128.0,Burnhamthorpe Rd At Erindale Station Rd,43.570525,-79.661548
1129,1129.0,Burnhamthorpe Rd At Perivale Rd,43.573066,-79.658668
1130,1130.0,Burnhamthorpe Rd At Wolfedale Rd,43.576042,-79.655234
1131,1131.0,Burnhamthorpe Rd At Mavis Rd,43.579062,-79.65176
1132,1132.0,Burnhamthorpe Rd At Grand Park Dr,43.58148,-79.649068
1133,1133.0,Renforth Station East Platform 7,43.663139,-79.590895
1134,1134.0,Mcbride Ave At Forestwood Dr,43.56354,-79.641941
1135,1135.0,Burnhamthorpe Rd At Confederation Pky,43.585015,-79.645086
1136,1136.0,Sheridan Park Dr At Winston Churchill Blvd,43.516074,-79.671973
1138,1138.0,Mavis Rd South Of Derry Rd,43.631951,-79.72218
1139,1139.0,Colonial Dr At Huxley Dr,43.527004,-79.705749
1140,1140.0,Mavis Rd South Of White Clover Way,43.589109,-79.665081
1141,1141.0,Dundas St At Ridgeway Dr,43.51803,-79.687146
1142,1142.0,Wolfedale Rd At Dundas St,43.563595,-79.636677
1143,1143.0,Wolfedale Rd At Forestwood Dr,43.564934,-79.638643
1144,1144.0,Mcbride Ave At Erindale Station Rd,43.562689,-79.650652
1145,1145.0,Mcbride Ave At Grechen Rd,43.563414,-79.649406
1146,1146.0,Mcbride Ave At Westlock Rd,43.564786,-79.643955
1147,1147.0,Mcbride Ave At Forestwood Dr,43.563433,-79.642005
1148,1148.0,Edwards Blvd At Derry Rd,43.648738,-79.703649
1149,1149.0,Lisgar Dr At Doug Leavens Blvd,43.567734,-79.773962
1150,1150.0,Glen Erin Dr South Of Motorway Blvd,43.531074,-79.673633
1151,1151.0,Burnhamthorpe Rd East Of Glen Erin Dr,43.543524,-79.689786
1152,1152.0,Dundas St At Parkerhill Rd,43.575657,-79.621838
1153,1153.0,Dundas St At Breakwater Crt,43.573836,-79.623966
1154,1154.0,Edwards Blvd At Export Blvd,43.649647,-79.704795
1157,1157.0,Winterton Way At Ceremonial Dr,43.59763,-79.673423
1158,1158.0,Britannia Rd At Belgrave Rd,43.61503,-79.692522
1159,1159.0,Terry Fox Way At Windsor Hill Blvd,43.593413,-79.682498
1160,1160.0,Winterton Way East Of Terry Fox Way,43.592274,-79.678942
1161,1161.0,Winterton Way At Heatherleigh Ave,43.593749,-79.67725
1162,1162.0,Winterton Way At Mavis Rd,43.595456,-79.675379
1163,1163.0,Edwards Blvd At Export Blvd,43.649564,-79.705358
1164,1164.0,Colonial Dr At Brett Rd,43.528156,-79.706585
1165,1165.0,Burnhamthorpe Rd At Central Pky,43.568664,-79.663728
1166,1166.0,Burnhamthorpe Rd At Creditview Rd,43.568746,-79.6642
1167,1167.0,Burnhamthorpe Rd At Erindale Go Station,43.566847,-79.665931
1168,1168.0,Burnhamthorpe Rd At Erindale Go Station,43.567201,-79.666038
1169,1169.0,Mcbride Ave At Eaglemount Cres,43.564466,-79.647071
1170,1170.0,Colonial Dr At The Collegeway,43.525041,-79.702623
1171,1171.0,Erindale Station Rd South Of Forestwood Dr,43.55809,-79.643995
1172,1172.0,Forestwood Dr At Valmarie Ave,43.557955,-79.648542
1173,1173.0,Forestwood Dr At The Credit Woodlands,43.556501,-79.653489
1174,1174.0,The Credit Woodlands At Ballyclare Dr,43.552144,-79.649823
1175,1175.0,The Credit Woodlands At Loconder Crt,43.563255,-79.66894
1176,1176.0,Queenston Dr At North Chalice Cres,43.564108,-79.66647
1177,1177.0,Queenston Dr At South Chalice Cres,43.563582,-79.665342
1178,1178.0,Queenston Dr At Ashcroft Cres,43.563055,-79.66341
1179,1179.0,Queenston Dr At The Credit Woodlands,43.559286,-79.661426
1180,1180.0,The Credit Woodlands At Erinmore Dr,43.558984,-79.660219
1181,1181.0,Mcbride Ave At The Credit Woodlands,43.559213,-79.657063
1182,1182.0,Mcbride Ave At Ellengale Dr,43.560031,-79.655875
1183,1183.0,Mcbride Ave At Carillion Ave,43.561294,-79.652916
1184,1184.0,Mavis Rd At Eglinton Ave,43.592382,-79.669612
1185,1185.0,Wolfedale Rd At Westlock Rd,43.566718,-79.641151
1186,1186.0,Truscott Dr At Merrow Rd,43.530041,-79.630243
1187,1187.0,Truscott Dr At Elite Rd,43.530678,-79.629338
1188,1188.0,Forestwood Dr At Jessica Crt,43.560849,-79.644279
1189,1189.0,Dundas St At Hurontario St,43.579952,-79.616924
1190,1190.0,Dundas St At Confederation Pky,43.577368,-79.619894
1191,1191.0,Dundas St At Jarrow Ave,43.612517,-79.580015
1192,1192.0,Dundas St At Jarrow Ave,43.612951,-79.580119
1194,1194.0,Dundas St At Mavis Rd,43.566771,-79.632415
1195,1195.0,Dundas St At Wolfedale Rd,43.562923,-79.636608
1196,1196.0,Dundas St At Cedarglen Gate,43.560644,-79.639143
1197,1197.0,Dundas St At Erindale Station Rd,43.55688,-79.643712
1198,1198.0,Dundas St At Old Carriage Rd,43.55553,-79.645228
1199,1199.0,Dundas St At The Credit Woodlands,43.552309,-79.648517
1200,1200.0,Wolfedale Rd North Of Westlock Rd,43.568881,-79.644281
1204,1204.0,Hurontario St At Matthews Gate,43.592218,-79.632897
1206,1206.0,Hurontario St At Elm Dr,43.590784,-79.631133
1207,1207.0,Central Pky At Achill Cres,43.58777,-79.630644
1208,1208.0,Hurontario St At Central Pky,43.589206,-79.628741
1209,1209.0,Central Pky At Joan Dr,43.585997,-79.632914
1210,1210.0,Hurontario St At Fairview Rd,43.587486,-79.626439
1211,1211.0,Central Pky At Palgrave Rd,43.584994,-79.634113
1213,1213.0,Burnhamthorpe Rd West Of Winston Churchill Blvd,43.535781,-79.70087
1214,1214.0,Central Pky At Hurontario St,43.589589,-79.628385
1215,1215.0,Mississauga Valley Blvd At Central Pky,43.59074,-79.625956
1216,1216.0,Mississauga Valley Blvd At Fairview Rd,43.588877,-79.624524
1217,1217.0,Mississauga Valley Blvd At Voltarie Cres,43.587436,-79.621522
1218,1218.0,Mississauga Valley Blvd At Thornwood Public School,43.589068,-79.61949
1219,1219.0,Mississauga Valley Blvd At Trisha Downs,43.589919,-79.617662
1220,1220.0,Mississauga Valley Blvd At Cliff Rd,43.590909,-79.613911
1221,1221.0,Mississauga Valley Blvd At Lolita Gdns,43.592272,-79.612715
1222,1222.0,Mississauga Valley Blvd At Silvercreek Blvd,43.593819,-79.611094
1223,1223.0,Mississauga Valley Blvd At Gwendale Cres,43.595796,-79.610764
1224,1224.0,Mississauga Valley Blvd At Bloor St,43.598959,-79.612475
1225,1225.0,Bloor St At Cawthra Rd,43.600751,-79.609823
1227,1227.0,Mississauga Valley Blvd At Elm Dr,43.592403,-79.628767
1228,1228.0,Mississauga Valley Blvd At Arista Way,43.594727,-79.629569
1229,1229.0,Mississauga Valley Blvd At Mississauga Valley Community Centre,43.59747,-79.626348
1230,1230.0,Mississauga Valley Blvd At Central Pky,43.598954,-79.623923
1231,1231.0,Bloor St At Hyacinthe Blvd,43.597275,-79.619885
1232,1232.0,Bloor St At Michelle Row,43.59782,-79.617246
1233,1233.0,Wolfedale Rd South Of Central Pky,43.570481,-79.6466
1234,1234.0,Wolfedale Rd South Of Central Pky,43.57,-79.646176
1235,1235.0,Wolfedale Rd At 3265 Wolfedale Rd,43.568243,-79.643668
1236,1236.0,Britannia Rd At Mavis Rd,43.611663,-79.696435
1237,1237.0,Cawthra Rd At Dundas St,43.595852,-79.602065
1238,1238.0,Bloor St At Michelle Row,43.598076,-79.616819
1239,1239.0,Bloor St At Hyacinthe Blvd,43.597594,-79.619419
1240,1240.0,Mississauga Valley Blvd At Central Pky,43.599029,-79.624144
1241,1241.0,Mississauga Valley Blvd At Mississauga Valley Community Centre,43.597607,-79.626456
1242,1242.0,Mississauga Valley Blvd At Arista Way,43.594561,-79.630032
1243,1243.0,Mississauga Valley Blvd At Kaneff Cres,43.592693,-79.628922
1244,1244.0,Mclaughlin Rd At Faith Dr,43.604254,-79.672995
1246,1246.0,Mavis Rd North Of Eglinton Ave,43.592826,-79.669699
1247,1247.0,Mavis Rd South Of Winterton Way,43.594689,-79.672918
1249,1249.0,Winterton Way At Mavis Rd,43.595103,-79.675948
1250,1250.0,Britannia Rd At Whitehorn Ave,43.600125,-79.708915
1252,1252.0,Winston Churchill Blvd At Dundas St,43.522909,-79.68205
1253,1253.0,Winston Churchill Blvd South Of Dundas St,43.522303,-79.680755
1255,1255.0,Mississauga Valley Blvd South Of Bloor St,43.598455,-79.612462
1256,1256.0,Mississauga Valley Blvd At Michelle Row,43.595601,-79.610954
1257,1257.0,Mississauga Valley Blvd At Silvercreek Blvd,43.594152,-79.611086
1258,1258.0,Mississauga Valley Blvd At Lolita Gdns,43.592399,-79.61286
1259,1259.0,Mississauga Valley Blvd At Cliff Rd,43.591251,-79.613903
1260,1260.0,Mississauga Valley Blvd At Trisha Downs,43.590051,-79.617279
1261,1261.0,Mississauga Valley Blvd At Thornwood Public School,43.589169,-79.619662
1262,1262.0,Mississauga Valley Blvd At Voltarie Cres,43.587784,-79.621316
1263,1263.0,Mississauga Valley Blvd At Fairview Rd,43.588674,-79.624182
1264,1264.0,Mississauga Valley Blvd At Central Pky,43.590827,-79.625719
1265,1265.0,Central Pky At Hurontario St,43.589641,-79.628929
1267,1267.0,Trelawny Cir At Mockingbird Lane,43.577725,-79.771146
1268,1268.0,Trelawny Cir At Forest Park Dr,43.576559,-79.772392
1269,1269.0,Trelawny Cir At Mount Carmel Secondary School,43.574599,-79.773489
1270,1270.0,Burnhamthorpe Rd East Of Hurontario St,43.594277,-79.634114
1271,1271.0,Burnhamthorpe Rd At Arista Way,43.595723,-79.632417
1272,1272.0,Burnhamthorpe Rd At Robert Speck Pky,43.597377,-79.630432
1273,1273.0,Burnhamthorpe Rd East Of Robert Speck Pky,43.599888,-79.627482
1274,1274.0,Burnhamthorpe Rd East Of Central Pky,43.601486,-79.625625
1276,1276.0,Burnhamthorpe Rd At Molly Ave,43.605436,-79.621114
1277,1277.0,Burnhamthorpe Rd At Cawthra Rd,43.608093,-79.618207
1278,1278.0,Trelawny Cir At Osprey Blvd,43.571998,-79.765232
1279,1279.0,Osprey Blvd At Pintail Cir,43.57071,-79.763512
1280,1280.0,Garthwood Rd At Mulcaster Rd,43.52368,-79.696155
1281,1281.0,Garthwood Rd At Clayton Rd,43.525852,-79.695515
1282,1282.0,Garthwood Rd At Burgess Cres,43.526918,-79.694242
1283,1283.0,Dundas St At Cawthra Rd,43.594468,-79.600389
1284,1284.0,Loyalist Dr At The Collegeway,43.529427,-79.694581
1285,1285.0,The Collegeway At Winston Churchill Blvd,43.530591,-79.692867
1286,1286.0,Osprey Blvd At Nutcracker Dr,43.568283,-79.76059
1287,1287.0,Osprey Blvd At Grossbeak Dr,43.56455,-79.75767
1288,1288.0,Grossbeak Dr At Prairie Cir,43.563788,-79.757116
1289,1289.0,Grossbeak Dr At South Prairie Cir,43.562139,-79.75372
1293,1293.0,Mclaughlin Rd At North Ceremonial Dr,43.607503,-79.677454
1294,1294.0,Battleford Rd At Edenwood Dr,43.578194,-79.759569
1295,1295.0,Winston Churchill Blvd At Aquitaine Ave,43.582747,-79.763414
1296,1296.0,Cawthra Rd At Dundas St,43.595836,-79.601575
1298,1298.0,Trelawny Cir East Of Doug Leavens Blvd,43.570845,-79.768705
1299,1299.0,Montevideo Rd At Aquitaine Ave,43.590188,-79.75625
1300,1300.0,Dixie Rd South Of Golden Orchard Dr,43.611179,-79.586877
1301,1301.0,Dundas St At Tomken Rd,43.600841,-79.593497
1302,1302.0,Dundas St West Of Constitution Blvd,43.601819,-79.592273
1304,1304.0,Aukland Rd North Of Dundas St,43.638871,-79.538571
1305,1305.0,Bloor St At West Markland Dr,43.629142,-79.580283
1308,1308.0,Tomken Rd North Of Runningbrook Dr,43.613341,-79.61114
1309,1309.0,Burnhamthorpe Rd At Mill Rd,43.639527,-79.584204
1311,1311.0,Tomken Rd At Dundas St,43.600723,-79.593986
1313,1313.0,Tomken Rd At Rymal Rd,43.602168,-79.595736
1314,1314.0,Tomken Rd At Homeric Dr,43.604083,-79.598492
1315,1315.0,Dixie Rd At Burnhamthorpe Rd,43.621964,-79.602055
1316,1316.0,Dixie Rd At Winding Trail,43.61963,-79.599008
1317,1317.0,Dixie Rd At Bloor St,43.617064,-79.595328
1318,1318.0,Dixie Rd At Golden Orchard Dr,43.612068,-79.588187
1319,1319.0,Dixie Rd North Of Dundas St,43.610061,-79.585267
1320,1320.0,Tomken Rd At Flagship Dr,43.605073,-79.599869
1321,1321.0,Tomken Rd At Bloor St,43.607831,-79.603832
1322,1322.0,Tomken Rd At Runningbrook Dr,43.6107,-79.607955
1323,1323.0,Tomken Rd At Runningbrook Dr,43.610741,-79.608387
1324,1324.0,Tomken Rd At Bloor St,43.607574,-79.603786
1325,1325.0,Bloor St At Tomken Rd,43.607179,-79.603501
1326,1326.0,Bloor St At Rymal Rd,43.603625,-79.606656
1327,1327.0,Bloor St At Anneliese Ave,43.605968,-79.604644
1328,1328.0,Bloor St At Tasmania Dr,43.608689,-79.601855
1329,1329.0,Bloor St At Ivernia Rd,43.61057,-79.600262
1330,1330.0,Bloor St At Queen Frederica Dr,43.612369,-79.598684
1331,1331.0,Bloor St At Golden Orchard Dr,43.614819,-79.59652
1332,1332.0,Bloor St At Dixie Rd,43.616242,-79.595087
1333,1333.0,Bloor St At Havenwood Dr,43.618986,-79.592023
1334,1334.0,Bloor St East Of Havenwood Dr,43.620844,-79.590034
1335,1335.0,Bloor St At Fieldgate Dr,43.622896,-79.587805
1336,1336.0,Bloor St East Of Fieldgate Dr,43.624294,-79.586251
1337,1337.0,Bloor St At Bridgewood Dr,43.625828,-79.5846
1339,1339.0,Bloor St East Of Bridgewood Dr,43.627358,-79.58242
1340,1340.0,Bloor St East Of Bridgewood Dr,43.62746,-79.582585
1341,1341.0,Bloor St At Bridgewood Dr,43.625956,-79.584758
1342,1342.0,Bloor St West Of Bridgewood Dr,43.624641,-79.586227
1343,1343.0,Bloor St At Fieldgate Dr,43.623377,-79.587637
1344,1344.0,Bloor St West Of Fieldgate Dr,43.62139,-79.589811
1345,1345.0,Bloor St At Havenwood Dr,43.619617,-79.591646
1346,1346.0,Bloor St At Dixie Rd,43.617286,-79.594294
1347,1347.0,Bloor St At Golden Orchard Dr,43.614885,-79.596754
1348,1348.0,Bloor St At Grand Forks Rd,43.6133,-79.59815
1349,1349.0,Bloor St At Runningbrook Dr,43.610867,-79.60028
1350,1350.0,Bloor St At Riverspray Cres,43.609325,-79.601543
1351,1351.0,Bloor St At Tomken Rd,43.60777,-79.603227
1352,1352.0,Bloor St At Anneliese Ave,43.605945,-79.604929
1353,1353.0,Bloor St At Cedar Creek Dr,43.603442,-79.607193
1354,1354.0,Dundas St At Dixie Rd,43.60948,-79.583855
1355,1355.0,Dixie Rd North Of Dundas St,43.610052,-79.584561
1356,1356.0,Dixie Rd At Golden Orchard Rd,43.612847,-79.588508
1357,1357.0,Dixie Rd At Bloor St,43.617514,-79.59533
1358,1358.0,Dixie Rd At Winding Trail,43.619476,-79.598172
1359,1359.0,Dixie Rd At Burnhamthorpe Rd,43.621939,-79.601486
1360,1360.0,Tomken Rd At Flagship Dr,43.605123,-79.600339
1361,1361.0,Tomken Rd At Homeric Dr,43.603666,-79.598242
1362,1362.0,Tomken Rd At Rymal Rd,43.601879,-79.595669
1364,1364.0,Dixie Rd 3105 Dixie Rd,43.611061,-79.586012
1365,1365.0,Mississauga Valley Blvd At Daralea Hts,43.600677,-79.621963
1367,1367.0,Mississauga Valley Blvd At Hyacinthe Blvd,43.601235,-79.615954
1368,1368.0,Mississauga Valley Blvd At Bloor St,43.599246,-79.613125
1373,1373.0,Confederation Pky At Central Pky,43.582962,-79.635868
1374,1374.0,Meadowvale Town Centre Bus Terminal Platform I,43.58378,-79.758661
1376,1376.0,Garthwood Rd At Loyalist Dr,43.528227,-79.693073
1377,1377.0,Dundas St West Of Dixie Rd,43.608732,-79.58484
1378,1378.0,Dundas St At Queen Frederica Dr,43.6066,-79.587207
1379,1379.0,Dundas St At Arena Rd,43.605659,-79.588245
1380,1380.0,Dundas St At Constitution Blvd,43.603633,-79.590461
1381,1381.0,Dundas St At Tomken Rd,43.600115,-79.59426
1382,1382.0,Dundas St At Haines Rd,43.597965,-79.596652
1383,1383.0,Burnhamthorpe Rd East Of Cawthra Rd,43.609704,-79.616453
1384,1384.0,Burnhamthorpe Rd At Flamewood Dr,43.611818,-79.614063
